"","theaters","reviews","series","budget","studio","boxoffice_earnings"
"733",947,7,0,81.713227937464,"warner_bros",9676.93618793162
"734",1046,4,0,44.3738222009737,"warner_bros",10663.956562151
"735",1026,8,1,37.4082999417846,"warner_bros",10437.5302131765
"736",965,1,0,50.3918353055988,"warner_bros",9681.06436133878
"737",988,10,0,21.4039454561528,"warner_bros",10175.3959581491
"738",1020,8,0,77.5411889476949,"warner_bros",10347.9434101548
"739",1012,7,1,77.4710358153734,"warner_bros",10305.0340625537
"740",1012,8,0,54.9672455371356,"warner_bros",10252.789348674
"741",968,0,0,53.7178640205294,"warner_bros",9777.53813250189
"742",965,8,0,52.025799569012,"warner_bros",9889.12090132692
"743",985,2,0,35.6089697400277,"warner_bros",10001.6931764905
"744",1021,10,0,52.9618956007253,"warner_bros",10495.1542643996
"745",1010,4,0,39.2685531037401,"warner_bros",10171.4545700535
"746",1011,6,0,44.8981258964979,"warner_bros",10219.2887351958
"747",1000,7,0,34.088806221984,"warner_bros",10122.3818324381
"748",1012,4,1,-4.25134068946602,"warner_bros",10185.2357990679
"749",1018,6,0,100.631859037602,"warner_bros",10334.5788643539
"750",999,2,1,68.1679257650242,"warner_bros",10065.6484499845
"751",991,10,0,16.474347967875,"warner_bros",10138.5976639294
"752",1038,5,0,41.7314482432763,"warner_bros",10609.3893044933
"753",1050,4,0,13.3696011763106,"warner_bros",10657.903718161
"754",992,6,0,24.6555868383349,"warner_bros",10086.8710612902
"755",1014,10,0,78.676870911376,"warner_bros",10393.4428369501
"756",970,8,0,76.233077899699,"warner_bros",9904.088992251
"757",1017,2,0,42.9402695468374,"warner_bros",10359.7616032038
"758",1006,6,0,19.8484715311214,"warner_bros",10248.2308161607
"759",1018,5,1,46.0052690286175,"warner_bros",10349.5563606886
"760",998,0,0,47.0031247349784,"warner_bros",9989.14607082059
"761",1012,3,0,49.1996218349817,"warner_bros",10282.918305607
"762",961,10,0,43.9831352997322,"warner_bros",9801.53386609867
"763",1016,10,0,44.034395052315,"warner_bros",10407.3736164502
"764",1010,4,0,29.6285055687553,"warner_bros",10208.1775692894
"765",1002,0,0,54.9012866282626,"warner_bros",10026.0860116407
"766",1018,10,0,34.9367494745785,"warner_bros",10404.954922043
"767",1021,10,0,65.3193123752729,"warner_bros",10412.9307571181
"768",1007,9,0,77.2632944760038,"warner_bros",10263.2408297577
"769",994,4,0,44.8185752672914,"warner_bros",10096.6570566625
"770",991,1,0,69.5911670785544,"warner_bros",9927.98229010263
"771",1011,5,0,65.8592763201755,"warner_bros",10249.3429024474
"772",985,8,0,46.5477308360861,"warner_bros",10041.8356919137
"773",1039,5,0,48.7198997359361,"warner_bros",10649.4907348957
"774",1014,8,0,32.605906449583,"warner_bros",10276.9068782259
"775",995,4,0,85.5730930039592,"warner_bros",10121.017842397
"776",1030,10,0,78.3523053892754,"warner_bros",10486.6385860523
"777",1017,5,0,12.735641761208,"warner_bros",10315.0974302905
"778",1038,1,0,56.2102460319792,"warner_bros",10424.2318917787
"779",999,7,1,57.8620649922404,"warner_bros",10116.3587316075
"780",1034,0,0,38.4693646279055,"warner_bros",10422.4828302566
"781",966,10,0,66.5545131878433,"warner_bros",9879.07235722219
"782",1024,6,0,65.7050279236964,"warner_bros",10326.8747780751
"783",977,2,0,34.853755135851,"warner_bros",9778.88560495962
"784",1011,9,0,48.8216695115783,"warner_bros",10348.3353602738
"785",1020,4,0,47.8471157144105,"warner_bros",10277.0137490378
"786",975,1,0,37.7850460337717,"warner_bros",9886.0882784171
"787",1021,6,0,64.3867552904453,"warner_bros",10343.5775163505
"788",1055,7,0,58.791601757136,"warner_bros",10749.6698811174
"789",1009,2,0,27.6978263774056,"warner_bros",10156.4955047889
"790",1078,9,0,73.4025176876497,"warner_bros",11024.2135965238
"791",1009,10,0,53.9417119561422,"warner_bros",10369.2091959614
"792",1016,7,0,44.0717791223397,"warner_bros",10262.0208151367
"793",1001,2,1,49.9299714046974,"warner_bros",10178.4461916422
"794",1000,10,0,75.2185600983613,"warner_bros",10216.9009016362
"795",1032,5,0,55.0690092923134,"warner_bros",10506.4218692415
"796",1004,2,1,22.6966428602317,"warner_bros",10177.2428054772
"797",992,6,0,35.8641555386728,"warner_bros",10078.4969565598
"798",977,7,0,59.1859735301334,"warner_bros",10026.2243639605
"799",968,0,0,47.5150667514981,"warner_bros",9716.07377602541
"800",989,4,0,33.1205567192812,"warner_bros",10133.2312778806
"801",1039,6,0,60.9965135712629,"warner_bros",10562.9870270515
"802",978,5,0,28.194796560351,"warner_bros",9947.1864732223
"803",979,2,0,51.3415956830591,"warner_bros",9846.63989849883
"804",998,7,0,60.3796367201096,"warner_bros",10105.0241611415
"805",991,8,0,69.8902572729069,"warner_bros",10016.2637128087
"806",1041,1,0,55.329626634526,"warner_bros",10484.6973465719
"807",1066,3,0,28.5084848681172,"warner_bros",10768.0762918026
"808",947,10,1,25.947036435987,"warner_bros",9695.00676246173
"809",1014,6,0,35.2834498078593,"warner_bros",10290.7797819053
"810",978,6,0,23.4182808070784,"warner_bros",9953.35696903869
"811",1033,10,0,25.0848021577553,"warner_bros",10597.0332636714
"812",1016,10,0,39.0183967783098,"warner_bros",10316.1956648532
"813",1002,7,0,43.3694155749613,"warner_bros",10223.6834619765
"814",984,7,0,25.6461775791466,"warner_bros",9978.85497400913
"815",997,6,1,49.0065512941875,"warner_bros",10146.0171163664
"816",982,6,0,49.9294905265455,"warner_bros",10046.1406917331
"817",950,7,0,68.307939942662,"warner_bros",9670.5008890066
"818",998,4,1,46.7393344027102,"warner_bros",10138.2583095451
"819",1050,2,0,39.6019518793759,"warner_bros",10570.8696267565
"820",989,3,0,43.6287728703881,"warner_bros",10122.2762869176
"821",1026,4,0,62.3619809300842,"warner_bros",10382.4274443968
"822",951,9,0,64.7306041070978,"warner_bros",9729.45594164264
"823",1056,7,0,36.3311314067563,"warner_bros",10725.1377501626
"824",982,10,0,54.7946461209049,"warner_bros",10070.5304519419
"825",1004,4,1,20.8565216680393,"warner_bros",10190.7446626365
"826",999,10,0,71.9581511493309,"warner_bros",10209.6747922396
"827",961,9,0,19.0603966665745,"warner_bros",9820.37695971448
"828",994,0,0,24.236894977654,"warner_bros",9924.57024391265
"829",1010,7,0,32.3102265421428,"warner_bros",10281.4764532
"830",950,7,0,44.7168683754602,"warner_bros",9663.79471577588
"831",1054,10,1,50.4031060008101,"warner_bros",10784.9437214823
"832",1033,8,1,70.5077245694548,"warner_bros",10435.8349475335
"833",1004,1,0,51.9481578156056,"warner_bros",10183.4214889892
"834",1020,5,0,86.7879709439992,"warner_bros",10324.2505699292
"835",984,10,0,46.400962556036,"warner_bros",10123.5531054055
"836",966,8,0,71.2116549460571,"warner_bros",9887.55800173996
"837",996,10,0,53.0826389192237,"warner_bros",10053.155394324
"838",1034,8,0,49.9593128960118,"warner_bros",10473.108283093
"839",1102,1,0,66.1653320527614,"warner_bros",11120.7270479691
"840",998,1,0,78.2926035480539,"warner_bros",10098.889815388
"841",971,6,0,76.9607510590378,"warner_bros",9780.44180417332
"842",1001,8,0,47.0240111793746,"warner_bros",10186.0777524838
"843",1005,9,0,52.0690626142172,"warner_bros",10369.1075809858
"844",1021,6,0,73.190681387211,"warner_bros",10369.7743684903
"845",1005,5,0,25.9117620468689,"warner_bros",10243.2682849185
"846",1037,5,0,-10.5782486941941,"warner_bros",10581.155902202
"847",998,10,1,84.2431786324555,"warner_bros",10184.0025326838
"848",974,4,0,16.1523360119394,"warner_bros",9793.20009478477
"849",951,10,0,63.4142065800665,"warner_bros",9784.66951130241
"850",990,7,1,71.1397671235865,"warner_bros",10174.0570726566
"851",1002,10,0,42.2777623897794,"warner_bros",10261.5963522029
"852",1012,4,0,77.4739267813633,"warner_bros",10237.2137867765
"853",983,10,0,10.1836761471828,"warner_bros",10082.696830621
"854",986,6,0,48.2906116958206,"warner_bros",10052.8697632599
"855",1013,6,0,57.5122373407589,"warner_bros",10254.4350834941
"856",1016,10,0,38.6507368931798,"warner_bros",10347.5913844404
"857",1006,10,0,53.4523451328683,"warner_bros",10252.0313510323
"858",1009,6,1,36.6646602728084,"warner_bros",10273.4221866302
"859",1066,10,0,44.2790671677729,"warner_bros",10933.4335312143
"860",988,7,0,39.4700393228741,"warner_bros",10093.3886116769
"861",1008,4,0,52.8735844640084,"warner_bros",10232.8804643178
"862",1023,5,0,51.2454720801465,"warner_bros",10421.3323114715
"863",994,4,0,56.0236302000759,"warner_bros",10060.1336753038
"864",1014,10,0,26.9217970641552,"warner_bros",10346.7110358863
"865",1028,0,0,62.121162692547,"warner_bros",10377.4743092268
"866",992,0,0,54.5929933707769,"warner_bros",9997.58232931372
"867",976,7,0,39.8668385497484,"warner_bros",9968.68694365425
"868",1036,6,0,34.8148257018112,"warner_bros",10492.5782192714
"869",993,7,0,72.629311448474,"warner_bros",10113.9539898251
"870",1012,5,1,46.4971483842267,"warner_bros",10160.8283108832
"871",1009,10,0,57.2670023688017,"warner_bros",10313.9961212947
"872",1030,10,0,23.9385864706551,"warner_bros",10529.8663780614
"873",964,5,0,25.6896662790941,"warner_bros",9815.30619714535
"874",1037,6,0,51.0814511030467,"warner_bros",10518.4237374363
"875",961,9,0,11.5134647130309,"warner_bros",9880.73997041344
"876",1018,1,0,57.2094770059742,"warner_bros",10245.2727579742
"877",981,8,0,37.0856837147099,"warner_bros",10048.9307443242
"878",999,0,0,38.5617505263299,"warner_bros",10007.3889726937
"879",977,6,0,19.6370999678049,"warner_bros",9849.65268085455
"880",1008,6,0,25.5507121052342,"warner_bros",10248.2739506614
"881",998,8,0,-0.697531041350015,"warner_bros",10228.1141584395
"882",1029,3,0,26.4944834273765,"warner_bros",10392.6647848812
"883",984,4,0,36.1685646092718,"warner_bros",9962.02274356444
"884",962,10,0,84.1377139617656,"warner_bros",9839.47855739586
"885",1065,0,0,37.3785780413227,"warner_bros",10740.346652532
"886",1043,9,0,39.3639035630554,"warner_bros",10686.8586898372
"887",970,10,0,38.5177242484636,"warner_bros",9893.82075191099
"888",968,4,0,37.6676174188916,"warner_bros",9829.00468993344
"889",988,10,0,25.0502577047245,"warner_bros",10176.7600713364
"890",1011,0,0,72.0530950113687,"warner_bros",10253.9247611458
"891",1016,9,1,55.9697888299028,"warner_bros",10309.0762941696
"892",952,4,0,47.3616929359787,"warner_bros",9695.6087251467
"893",970,6,0,67.6106941993026,"warner_bros",9860.77942937327
"894",1030,10,0,53.6041137387138,"warner_bros",10534.9103527376
"895",1025,7,0,42.1984774268825,"warner_bros",10418.5538556191
"896",1000,9,0,63.7311465882246,"warner_bros",10164.6722839781
"897",1053,10,0,21.9698948685984,"warner_bros",10665.8407827032
"898",935,8,0,22.4238620862752,"warner_bros",9522.15071158471
"899",926,6,0,53.1660163593825,"warner_bros",9478.16440634203
"900",1013,7,0,57.7025278023308,"warner_bros",10342.3158746304
"901",1051,10,0,55.2961414138027,"warner_bros",10705.8942798149
"902",1042,8,0,71.9051119002221,"warner_bros",10624.9042112045
"903",976,9,0,49.3871218421363,"warner_bros",9954.04887669599
"904",939,10,0,56.0095123354147,"warner_bros",9607.23580979319
"905",1004,10,0,55.7278016086559,"warner_bros",10304.3416996418
"906",972,8,0,40.1234815953453,"warner_bros",9846.73872193534
"907",1018,5,0,42.697605504004,"warner_bros",10394.7428819288
"908",942,4,0,48.8130726868275,"warner_bros",9600.33195860971
"909",974,4,0,49.9914856315412,"warner_bros",9856.60095307674
"910",942,6,1,69.4892848096651,"warner_bros",9482.01177347582
"911",1074,10,0,57.9168096083663,"warner_bros",10952.5375478806
"912",1007,5,0,69.957233129192,"warner_bros",10214.0612653451
"913",1004,10,0,25.1726345870395,"warner_bros",10361.5249606271
"914",998,9,0,60.0539754874964,"warner_bros",10093.9625775277
"915",1009,4,0,32.022521377733,"warner_bros",10299.0147178447
"916",1049,3,0,45.0570218569823,"warner_bros",10504.0780420534
"917",1009,10,0,44.5813800826297,"warner_bros",10332.3382387773
"918",994,3,0,65.4222408301204,"warner_bros",10043.2875207186
"919",1007,10,0,60.0297956847039,"warner_bros",10279.27177515
"920",1027,10,0,55.164381487961,"warner_bros",10513.3521480862
"921",1013,0,0,42.8590860807991,"warner_bros",10166.4719000086
"922",986,5,0,56.7962421880349,"warner_bros",9952.74747919651
"923",1020,4,0,49.1737897315324,"warner_bros",10345.0551234911
"924",984,9,0,56.2657255051305,"warner_bros",10058.7219756486
"925",995,9,0,87.9723364427837,"warner_bros",10150.6232151823
"926",981,9,0,47.3795316154057,"warner_bros",10002.2854125227
"927",994,7,0,53.5606753426268,"warner_bros",10097.3206816741
"928",1027,9,0,81.7959134665103,"warner_bros",10519.396809435
"929",956,10,0,56.583160111781,"warner_bros",9786.19471253071
"930",983,4,0,85.9771273894471,"warner_bros",9935.97489798013
"931",1046,3,0,51.3199566096729,"warner_bros",10536.018689418
"932",1012,10,0,44.003909182331,"warner_bros",10362.1814249985
"933",987,8,0,69.6908687818089,"warner_bros",10086.8730877064
"934",1024,6,0,58.6666159215273,"warner_bros",10386.1723926526
"935",994,9,1,76.3166467364882,"warner_bros",10062.8030533554
"936",966,9,0,26.3338149032379,"warner_bros",9933.5527927676
"937",1038,0,0,67.5090749132019,"warner_bros",10527.8349025134
"938",1021,1,0,59.0589759509064,"warner_bros",10341.869358474
"939",1070,9,0,89.2271346011113,"warner_bros",10994.7390838466
"940",977,10,0,44.388845378914,"warner_bros",10023.1246318243
"941",982,7,0,59.5522805200905,"warner_bros",9983.17075392344
"942",969,0,0,67.2727776530364,"warner_bros",9818.27917286046
"943",1069,5,0,19.9560376386411,"warner_bros",10949.6821772026
"944",1012,6,0,64.9765640380707,"warner_bros",10248.5063951786
"945",983,6,0,67.0430093757132,"warner_bros",10011.6668370901
"946",1031,10,0,43.1371240232984,"warner_bros",10529.7243860518
"947",1029,1,1,72.3011117400685,"warner_bros",10320.4523173131
"948",913,7,0,71.563537678833,"warner_bros",9348.92640674047
"949",976,7,0,2.0591727570029,"warner_bros",9967.27630783806
"950",1034,2,1,48.3047365947535,"warner_bros",10503.9043337803
"951",1019,10,0,32.9993115248823,"warner_bros",10465.5427890473
"952",999,3,0,42.775767290895,"warner_bros",10096.4539996931
"953",1005,3,0,59.4854210844338,"warner_bros",10245.5353750458
"954",1018,6,0,12.5596691091117,"warner_bros",10303.8299495664
"955",1058,1,0,38.1090173295869,"warner_bros",10678.9755839429
"956",976,4,0,63.5084924588405,"warner_bros",9912.51698953783
"957",1050,8,0,40.4396640932702,"warner_bros",10734.9287835699
"958",1005,8,0,91.8835795137084,"warner_bros",10179.831462548
"959",963,7,1,75.0689928183077,"warner_bros",9783.74614784199
"960",1003,7,0,57.3266288138849,"warner_bros",10155.0813507636
"961",1085,7,1,59.5773703588468,"warner_bros",10992.4952802642
"962",1018,9,0,28.577244730564,"warner_bros",10355.9537893761
"963",994,2,0,83.1054967658302,"warner_bros",10051.698441654
"964",972,4,0,55.9853504289421,"warner_bros",9804.50054454011
"965",1016,9,0,-8.08503257847732,"warner_bros",10471.3174763226
"966",984,4,0,70.7114563593709,"warner_bros",9986.89764605321
"967",1022,10,0,73.4545948638742,"warner_bros",10329.7567308177
"968",971,9,0,56.6979560994918,"warner_bros",9789.91625866435
"969",1082,8,0,46.8448939616603,"warner_bros",11036.7362321143
"970",986,2,0,41.7942617540397,"warner_bros",10065.7765977385
"971",1029,9,1,67.1403220653851,"warner_bros",10458.3487436919
"972",986,2,0,61.8586639598679,"warner_bros",9974.48343325559
"973",995,10,0,87.7768430744526,"warner_bros",10197.7263332469
"974",980,3,0,56.8833453225943,"warner_bros",9895.55762293614
"975",1063,10,0,23.491358425646,"warner_bros",10844.4524031695
"976",988,5,0,48.8815570494915,"warner_bros",9997.06840157155
"977",1007,10,0,65.716101801505,"warner_bros",10335.6901295627
"978",971,3,0,56.0020521479194,"warner_bros",9762.1306853404
"979",976,8,0,56.5432102756576,"warner_bros",10003.1630786062
"980",980,4,0,54.5732357188532,"warner_bros",10066.9037125903
"981",963,9,0,52.9766965971786,"warner_bros",9847.83029543004
"982",983,3,0,69.075361295928,"warner_bros",9944.28575569619
"983",1014,0,0,36.6311318577184,"warner_bros",10205.2238276497
"984",989,8,0,34.3804111753965,"warner_bros",10004.37025841
"985",1029,7,0,84.7335668268767,"warner_bros",10506.7921872746
"986",1066,1,0,63.2419889498962,"warner_bros",10679.7101821151
"987",1029,7,0,35.0287215221927,"warner_bros",10501.6776204383
"988",1058,6,0,48.4515677470256,"warner_bros",10720.7248351721
"989",959,7,0,42.4318633295203,"warner_bros",9812.14513084812
"990",982,10,0,63.7587669241868,"warner_bros",10146.0767054096
"991",928,7,0,29.0433259815342,"warner_bros",9537.48381332447
"992",987,10,0,28.1414148340313,"warner_bros",10156.8415669674
"993",1026,6,0,71.3319120596753,"warner_bros",10523.3771106998
"994",1054,9,0,21.5094097678149,"warner_bros",10736.8025055079
"995",1017,5,0,81.2868266569833,"warner_bros",10375.3454048614
"996",979,10,0,42.5188275641141,"warner_bros",10038.5365389341
"997",1013,6,0,62.8489529883949,"warner_bros",10323.9429947802
"998",1001,6,0,65.9622341058372,"warner_bros",10106.2206518985
"999",1026,4,0,60.1733666965114,"warner_bros",10449.6321739269
"1000",1073,5,0,30.1072156623418,"warner_bros",10897.3493463128
"1001",1001,3,0,51.9358902904184,"paramount",10117.4487737495
"1002",996,2,0,17.1317241126899,"paramount",10060.2983667134
"1003",994,0,0,21.6698890082665,"paramount",10063.3106078529
"1004",1015,5,0,88.5226957059857,"paramount",10332.0081292554
"1005",959,8,0,38.7122937506828,"paramount",9776.12402736372
"1006",920,6,0,76.0103884747528,"paramount",9409.00109398416
"1007",1017,10,0,19.5861316302118,"paramount",10451.3194132719
"1008",946,4,0,67.2686000412031,"paramount",9519.94169190313
"1009",996,5,0,54.220068791359,"paramount",10076.0785173626
"1010",986,3,0,52.6009585629235,"paramount",9965.17676089474
"1011",977,7,0,60.0248086480982,"paramount",10014.2770521558
"1012",1038,2,1,36.0577197324562,"paramount",10586.0577033064
"1013",960,4,0,31.6246841393903,"paramount",9735.48188763581
"1014",1027,8,0,33.2085046747637,"paramount",10427.5312565408
"1015",1003,5,0,73.0228875563507,"paramount",10187.0538033792
"1016",981,3,0,21.0159620998475,"paramount",9885.29093229536
"1017",983,9,0,22.7418985128171,"paramount",10044.4372898075
"1018",1018,6,0,45.3378235054944,"paramount",10387.0619532164
"1019",1030,8,0,26.0942192448855,"paramount",10488.0102780515
"1020",965,8,1,76.2661060478238,"paramount",9794.71061836031
"1021",1015,6,0,37.8785237983674,"paramount",10215.1587235447
"1022",955,0,0,56.8555014301541,"paramount",9662.36409853858
"1023",977,8,0,54.230655417596,"paramount",9960.02283656368
"1024",996,7,0,12.1422211529079,"paramount",10022.539805815
"1025",988,8,0,37.1928440577765,"paramount",10165.4841952259
"1026",1011,5,0,44.299189741197,"paramount",10307.3499641337
"1027",1029,7,0,82.8257357156129,"paramount",10502.6935345247
"1028",1017,7,0,45.5557335127052,"paramount",10354.9090206091
"1029",1033,10,0,45.697689347352,"paramount",10473.8355077806
"1030",966,3,0,64.268674885881,"paramount",9813.88206603478
"1031",1022,1,0,85.0825413003108,"paramount",10324.3124936941
"1032",998,0,1,39.5364779376805,"paramount",10068.6676752438
"1033",978,10,0,44.2336869020867,"paramount",10023.89870425
"1034",1013,4,1,68.0406658305307,"paramount",10244.1887467928
"1035",969,8,0,32.4276801488422,"paramount",9875.2997629692
"1036",974,8,0,88.5461725557083,"paramount",9939.34375073857
"1037",950,4,1,2.58568292047809,"paramount",9532.24491110132
"1038",1035,6,0,68.4450138887257,"paramount",10450.4189247779
"1039",970,10,0,38.8609314584357,"paramount",9931.41590863394
"1040",936,7,0,27.033109875221,"paramount",9505.31748501004
"1041",924,9,0,51.9747850374011,"paramount",9464.01558616423
"1042",1001,5,0,48.1136336161839,"paramount",10202.3545281573
"1043",1021,4,0,46.4169823582709,"paramount",10351.0457486548
"1044",1003,5,1,60.7605655342166,"paramount",10153.238744734
"1045",1034,6,0,59.6451623845501,"paramount",10480.8156640394
"1046",954,6,0,57.2567661954127,"paramount",9667.645412202
"1047",1037,6,0,48.3457102985721,"paramount",10538.4603625791
"1048",995,10,1,62.1560229703487,"paramount",10073.3281897039
"1049",1028,5,0,72.0799100233915,"paramount",10529.9917718748
"1050",992,9,0,58.1118132143452,"paramount",10192.6531949785
"1051",1040,1,0,43.3386938541926,"paramount",10489.9807728377
"1052",1016,10,1,86.9068745137454,"paramount",10233.6518647964
"1053",971,7,0,73.2353687784341,"paramount",9907.94693960544
"1054",1000,6,0,60.4127989968292,"paramount",10098.8446691544
"1055",1061,10,0,70.0742250431699,"paramount",10901.8143331592
"1056",958,4,0,66.7386048580127,"paramount",9695.63233083678
"1057",937,7,0,57.0277643059128,"paramount",9518.52255750317
"1058",1001,5,0,53.8534865984681,"paramount",10197.9669521887
"1059",975,10,0,21.5903578513043,"paramount",10016.6984375716
"1060",1006,5,0,-5.29902728565941,"paramount",10097.1459725622
"1061",1007,3,0,40.9187951222503,"paramount",10140.5441760704
"1062",996,2,0,53.3156715144082,"paramount",10067.4925033649
"1063",979,0,0,16.7105723798078,"paramount",9868.93054793158
"1064",942,2,0,56.5119291895197,"paramount",9510.29355410374
"1065",1014,10,0,45.5598369290252,"paramount",10389.395291242
"1066",952,7,0,63.6101590406535,"paramount",9740.65899234635
"1067",960,0,0,61.9747655065069,"paramount",9653.75895444254
"1068",1021,5,0,55.1293816770826,"paramount",10450.1173345237
"1069",1063,10,1,33.2382332285228,"paramount",10878.2522677902
"1070",1039,6,0,37.6524446804335,"paramount",10569.106377587
"1071",1028,9,1,48.9487878127841,"paramount",10423.6297660087
"1072",1037,4,0,55.6836075093589,"paramount",10569.7248034949
"1073",926,0,0,19.1937899783347,"paramount",9340.93539372152
"1074",990,6,1,73.9352851545262,"paramount",9975.17484738019
"1075",1051,6,0,40.9620547006965,"paramount",10645.3996530484
"1076",1043,6,1,56.7222947433783,"paramount",10585.0977863445
"1077",1009,2,0,42.4020766128451,"paramount",10255.9123122332
"1078",963,10,0,59.4844647683672,"paramount",9839.38001059145
"1079",945,10,0,27.5031286798703,"paramount",9647.84345301045
"1080",1019,10,0,40.6631783721826,"paramount",10418.0538598732
"1081",1012,5,0,49.0945445857589,"paramount",10191.8036076008
"1082",936,10,0,25.692249094656,"paramount",9555.80798912103
"1083",1008,5,0,46.2368437878474,"paramount",10217.9128105478
"1084",1040,4,0,31.5921179866441,"paramount",10647.8702367583
"1085",1048,10,0,78.3401592612668,"paramount",10657.7355007756
"1086",1030,5,0,62.1112976093505,"paramount",10426.5561694582
"1087",1002,5,0,59.6359397372112,"paramount",10169.5706224092
"1088",962,10,1,47.3580821644835,"paramount",9737.21456816501
"1089",988,6,0,58.073207984423,"paramount",10032.2255694886
"1090",1019,1,0,48.9840208852622,"paramount",10298.3064531947
"1091",1022,8,1,35.0965649403394,"paramount",10445.5025928261
"1092",963,2,1,-3.34277288513617,"paramount",9728.08536218229
"1093",977,9,0,62.8883181984461,"paramount",10009.9122400543
"1094",1014,10,0,52.7344695414005,"paramount",10394.0737613021
"1095",984,7,0,61.8985749045773,"paramount",10006.8435198631
"1096",1016,6,0,49.0764542287122,"paramount",10320.8388473701
"1097",992,1,0,28.9782962900954,"paramount",10000.6070060233
"1098",957,10,0,31.413163577321,"paramount",9763.4491473034
"1099",1047,7,0,68.3300450023114,"paramount",10682.7974908434
"1100",983,1,0,79.4193877130392,"paramount",9930.79273990296
"1101",991,2,0,54.6360538526134,"paramount",9987.87415725785
"1102",999,10,0,76.1668846432691,"paramount",10184.9058623861
"1103",1031,6,0,33.571614728064,"paramount",10422.0789529485
"1104",1045,6,0,79.2314439300313,"paramount",10681.6104871762
"1105",983,7,0,46.4451656372152,"paramount",9973.48560932143
"1106",992,6,1,27.2357854912483,"paramount",10126.4213689861
"1107",958,10,0,52.7401615528974,"paramount",9879.15781202228
"1108",976,5,0,30.8230756636624,"paramount",9898.45017319432
"1109",1012,0,1,48.7140316930433,"paramount",10188.3254626813
"1110",960,10,0,77.7102238011595,"paramount",9778.98889750806
"1111",1057,4,0,88.0429495418321,"paramount",10715.5400106007
"1112",1037,6,0,57.8903014441214,"paramount",10550.2213668664
"1113",1022,7,0,82.949584098147,"paramount",10370.8550985287
"1114",995,0,0,25.6972664757576,"paramount",9967.95613917678
"1115",983,6,0,36.2497490269393,"paramount",9982.97969448055
"1116",945,7,0,14.3639736164838,"paramount",9697.68954350058
"1117",1024,5,0,47.5153737346273,"paramount",10355.1853087501
"1118",966,2,0,62.5927542089138,"paramount",9838.76676307397
"1119",981,9,0,19.6783017212138,"paramount",10064.220048999
"1120",1015,0,0,32.7448767923225,"paramount",10224.5104200654
"1121",994,10,0,24.1046506146774,"paramount",10189.8322596613
"1122",977,10,0,69.6334789984401,"paramount",10017.4444688775
"1123",985,4,0,29.4087263795258,"paramount",10054.9122133665
"1124",968,10,0,59.2226830343595,"paramount",9918.62083812182
"1125",956,10,0,57.7748486073628,"paramount",9957.89844385744
"1126",1036,7,0,47.1766648092106,"paramount",10525.364162998
"1127",1019,10,0,25.5205552455006,"paramount",10416.8109706432
"1128",919,0,0,58.8562848296901,"paramount",9222.53905273681
"1129",957,8,0,41.3562933006686,"paramount",9784.53815368716
"1130",1045,10,0,21.9361055943216,"paramount",10740.1435346121
"1131",1002,10,0,18.3587554570212,"paramount",10160.6319254362
"1132",1008,9,0,21.8230660911437,"paramount",10279.4261785215
"1133",1054,10,0,52.1567302668818,"paramount",10813.3385604383
"1134",976,0,0,56.3155975792051,"paramount",9792.06968363352
"1135",953,8,0,37.2523356432501,"paramount",9704.4312781412
"1136",940,0,0,43.3421668277782,"paramount",9448.42647896023
"1137",971,10,0,71.515135294273,"paramount",9963.31228082503
"1138",975,9,0,16.0268223177757,"paramount",9952.29533864368
"1139",989,7,1,80.535914537735,"paramount",10124.3842392975
"1140",1010,10,1,25.3036958839043,"paramount",10235.3689490819
"1141",1020,4,0,34.8900240344133,"paramount",10215.9031537547
"1142",1000,6,1,62.833673387981,"paramount",10094.677247411
"1143",1002,1,0,42.4269694896754,"paramount",10206.9597109706
"1144",1052,9,0,12.2881855554841,"paramount",10716.3950121948
"1145",947,5,0,43.8765832098411,"paramount",9625.9362943938
"1146",989,4,0,44.8190089351726,"paramount",9987.7699623056
"1147",1016,0,0,64.3727825564801,"paramount",10242.7450612077
"1148",1063,0,0,56.0765902956763,"paramount",10767.6733938475
"1149",1017,6,1,57.3775042571892,"paramount",10455.9983882254
"1150",1037,10,0,79.1895484504194,"paramount",10542.1589474568
"1151",967,6,0,40.58976600698,"paramount",9851.52420268429
"1152",980,3,0,38.4278526042693,"paramount",9950.88811330177
"1153",925,2,1,49.3733390448362,"paramount",9435.47607671649
"1154",1023,10,0,54.1738384075271,"paramount",10412.6895903898
"1155",1031,3,1,47.0689599078621,"paramount",10400.5272465343
"1156",951,9,1,28.8966983294597,"paramount",9691.56225961476
"1157",985,8,0,53.4375074777589,"paramount",10051.0544331564
"1158",1004,5,1,19.5312941309165,"paramount",10226.9812325838
"1159",967,6,0,45.0936355821263,"paramount",9818.88895181981
"1160",962,9,0,46.0593061353698,"paramount",9905.55622679695
"1161",1043,8,0,60.527076318757,"paramount",10632.5964977607
"1162",954,0,0,50.9725462948532,"paramount",9597.80535336075
"1163",982,8,1,39.4367017695564,"paramount",9931.59361155039
"1164",964,8,0,35.3285573718137,"paramount",9853.04665820898
"1165",1022,10,0,73.5493137007819,"paramount",10445.0221932626
"1166",1011,1,0,34.6322195634031,"paramount",10236.0620014552
"1167",933,0,0,62.3874283435293,"paramount",9356.85263577133
"1168",970,9,0,46.5255479288271,"paramount",9900.53820512944
"1169",1065,1,0,48.9962270297203,"paramount",10736.410165242
